subject_id,sl_reference_db,test_freq,mod_freq,mod_type,masker_itd_us,itd_us,track,trial_no,level_db,response,is_reversal
P01,-82.0,500.0,250.0,None,0,600,A,62,-66.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,600,A,63,-64.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,600,A,64,-64.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,65,-65.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,600,A,66,-65.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,67,-66.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,68,-66.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,69,-65.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,600,A,70,-64.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,600,A,71,-64.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,72,-65.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,600,A,73,-65.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,74,-66.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,75,-65.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,600,A,76,-65.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,77,-66.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,600,A,78,-66.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,79,-67.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,600,A,80,-66.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,A,1,-32.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,2,-34.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,3,-34.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,4,-67.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,5,-36.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,6,-36.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,7,-38.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,8,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,9,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,10,-38.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,11,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,12,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,13,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,14,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,15,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,16,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,17,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,18,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,19,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,20,-59.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,21,-59.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,22,-61.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,A,23,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,24,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,25,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,26,-48.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,27,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,28,-60.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,B,29,-61.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,B,30,-62.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,31,-48.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,32,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,33,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,34,-62.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,35,-52.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,36,-52.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,B,37,-61.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,A,38,-54.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,39,-52.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,B,40,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,41,-60.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,42,-61.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,B,43,-62.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,44,-52.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,45,-53.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,A,46,-52.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,B,47,-62.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,48,-61.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,B,49,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,50,-52.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,51,-53.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,B,52,-60.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,53,-60.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,B,54,-61.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,A,55,-53.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,56,-54.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,57,-53.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,200,A,58,-53.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,59,-52.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,60,-51.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,61,-50.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,62,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,63,-49.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,64,-48.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,65,-47.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,66,-46.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,67,-45.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,68,-45.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,69,-44.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,70,-43.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,71,-42.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,72,-41.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,200,A,73,-41.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,74,-42.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,200,A,75,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,76,-43.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,77,-43.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,78,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,79,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,80,-45.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,81,-45.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,82,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,83,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,84,-47.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,85,-47.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,200,A,86,-46.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,B,1,-67.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,2,-32.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,3,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,4,-34.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,5,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,6,-34.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,7,-36.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,8,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,9,-36.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,10,-38.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,11,-65.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,B,12,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,B,13,-64.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,A,14,-38.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,15,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,16,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,17,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,18,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,19,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,20,-64.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,21,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,22,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,23,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,24,-48.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,25,-48.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,26,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,27,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,28,-48.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,A,29,-48.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,30,-49.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,A,31,-48.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,B,32,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,B,33,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,34,-48.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,35,-64.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,B,36,-64.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,37,-49.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,A,38,-49.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,39,-63.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,B,40,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,41,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,42,-50.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,43,-51.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,44,-51.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,45,-62.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,B,46,-62.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,B,47,-63.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,B,48,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,B,49,-62.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,A,50,-52.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,51,-62.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,B,52,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,53,-52.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,54,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,55,-53.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,B,56,-62.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,A,57,-53.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,58,-54.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,59,-54.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,60,-55.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,61,-55.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,62,-56.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,63,-56.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,64,-57.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,65,-57.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,66,-56.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,400,A,67,-55.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,400,A,68,-55.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,69,-56.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,400,A,70,-56.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,400,A,71,-55.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,A,1,-32.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,2,-34.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,3,-34.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,4,-67.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,5,-36.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,6,-36.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,7,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,8,-38.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,9,-65.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,10,-38.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,11,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,12,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,13,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,14,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,15,-63.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,16,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,17,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,18,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,19,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,20,-46.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,21,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,22,-44.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,B,23,-59.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,24,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,25,-45.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,0,A,26,-44.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,B,27,-59.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,28,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,29,-61.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,0,B,30,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,A,31,-45.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,0,B,32,-60.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,A,33,-44.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,A,34,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,A,35,-45.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,0,A,36,-44.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,B,37,-61.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,0,B,38,-62.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,39,-62.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,40,-61.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,B,41,-61.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,42,-60.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,43,-60.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,44,-59.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,45,-59.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,46,-58.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,47,-58.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,48,-57.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,49,-57.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,50,-56.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,51,-56.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,52,-55.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,53,-55.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,54,-54.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,55,-54.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,56,-53.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,57,-53.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,58,-52.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,59,-52.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,60,-51.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,61,-51.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,62,-50.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,63,-50.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,64,-49.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,65,-49.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,66,-48.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,67,-48.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,68,-47.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,69,-47.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,70,-46.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,71,-46.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,72,-45.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,73,-45.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,74,-44.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,75,-44.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,76,-43.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,77,-43.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,78,-42.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,79,-43.0000,pulsating,1
P01,-82.0,500.0,250.0,None,0,0,B,80,-44.0000,pulsating,0
P01,-82.0,500.0,250.0,None,0,0,B,81,-44.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,82,-43.0000,continuous,1
P01,-82.0,500.0,250.0,None,0,0,B,83,-43.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,84,-42.0000,continuous,0
P01,-82.0,500.0,250.0,None,0,0,B,85,-43.0000,pulsating,1
