subject_id,sl_reference_db,test_freq,mod_freq,mod_type,masker_itd_us,itd_us,track,trial_no,level_db,response,is_reversal
YT,-72.0,500.0,250.0,None,0,200,A,30,-31.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,31,-46.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,32,-45.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,A,33,-33.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,34,-33.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,35,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,36,-45.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,37,-46.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,200,A,38,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,39,-46.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,40,-45.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,B,41,-46.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,200,A,42,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,43,-46.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,44,-45.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,A,45,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,46,-45.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,A,47,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,48,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,49,-44.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,A,50,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,51,-45.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,200,A,52,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,53,-46.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,54,-47.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,55,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,56,-41.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,A,57,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,58,-42.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,200,B,59,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,60,-48.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,61,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,62,-49.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,63,-41.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,B,64,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,65,-50.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,66,-40.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,A,67,-40.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,B,68,-50.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,B,69,-49.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,A,70,-41.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,200,A,71,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,72,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,73,-41.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,A,74,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,75,-42.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,200,A,76,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,77,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,78,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,79,-44.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,80,-44.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,81,-43.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,200,A,82,-42.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,200,A,83,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,200,A,84,-43.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,1,-17.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,2,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,3,-59.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,4,-61.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,5,-19.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,6,-19.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,7,-61.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,8,-21.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,9,-59.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,B,10,-59.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,11,-21.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,12,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,13,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,14,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,15,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,16,-55.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,17,-56.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,B,18,-57.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,19,-58.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,20,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,21,-59.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,22,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,23,-60.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,24,-61.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,25,-61.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,26,-62.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,27,-62.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,28,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,29,-61.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,A,30,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,31,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,32,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,33,-31.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,34,-31.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,35,-61.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,36,-33.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,37,-60.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,38,-60.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,39,-33.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,40,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,41,-59.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,42,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,43,-59.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,44,-60.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,45,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,46,-60.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,47,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,48,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,49,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,50,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,51,-59.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,B,52,-59.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,53,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,54,-58.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,55,-58.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,56,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,57,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,58,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,59,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,60,-45.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,61,-45.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,62,-47.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,63,-56.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,64,-47.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,65,-49.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,66,-49.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,67,-57.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,68,-51.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,69,-51.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,70,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,71,-53.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,72,-58.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,73,-53.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,74,-55.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,75,-58.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,B,76,-57.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,B,77,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,600,A,78,-55.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,79,-57.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,B,80,-58.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,81,-57.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,82,-55.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,A,83,-55.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,84,-56.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,85,-55.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,A,86,-55.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,87,-56.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,88,-56.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,89,-57.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,90,-56.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,A,91,-56.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,92,-57.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,600,A,93,-57.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,94,-58.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,95,-57.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,600,A,96,-57.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,600,A,97,-58.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,A,1,-17.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,2,-19.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,3,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,4,-55.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,5,-55.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,6,-19.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,7,-21.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,8,-21.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,9,-53.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,10,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,11,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,12,-53.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,13,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,14,-51.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,15,-51.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,16,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,17,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,18,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,19,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,20,-49.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,B,21,-51.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,22,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,23,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,24,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,25,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,26,-51.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,27,-31.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,28,-50.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,A,29,-31.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,30,-33.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,31,-33.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,32,-50.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,33,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,34,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,35,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,36,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,37,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,38,-48.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,39,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,40,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,41,-37.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,B,42,-48.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,43,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,44,-48.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,A,45,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,46,-48.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,47,-49.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,48,-38.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,B,49,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,50,-50.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,51,-38.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,52,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,53,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,54,-40.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,55,-50.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,56,-40.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,57,-49.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,B,58,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,59,-48.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,60,-48.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,61,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,62,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,63,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,64,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,65,-46.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,66,-47.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,B,67,-48.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,68,-49.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,69,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,70,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,71,-48.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,A,72,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,73,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,74,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,75,-44.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,B,76,-48.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,77,-49.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,B,78,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,B,79,-48.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,A,80,-43.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,A,81,-42.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,82,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,83,-43.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,A,84,-43.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,85,-42.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,A,86,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,87,-43.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,400,A,88,-42.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,400,A,89,-42.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,90,-41.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,91,-41.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,92,-40.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,93,-39.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,94,-39.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,95,-38.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,96,-38.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,97,-37.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,98,-36.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,99,-35.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,400,A,100,-35.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,400,A,101,-36.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,A,1,-17.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,2,-57.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,3,-55.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,4,-19.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,5,-19.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,6,-21.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,7,-55.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,8,-21.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,9,-53.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,10,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,11,-53.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,12,-51.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,13,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,14,-51.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,15,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,16,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,17,-49.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,18,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,19,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,20,-47.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,21,-45.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,22,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,23,-25.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,0,A,24,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,25,-23.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,26,-45.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,27,-23.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,28,-43.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,29,-43.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,30,-24.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,A,31,-24.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,32,-41.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,33,-41.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,34,-39.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,35,-39.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,36,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,37,-37.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,38,-25.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,39,-37.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,40,-26.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,41,-26.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,42,-35.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,43,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,44,-35.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,45,-27.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,46,-28.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,47,-33.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,48,-28.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,49,-35.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,B,50,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,51,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,52,-28.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,0,B,53,-37.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,54,-28.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,55,-29.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,B,56,-36.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,0,B,57,-36.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,58,-35.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,59,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,60,-30.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,61,-29.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,0,B,62,-35.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,63,-29.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,64,-34.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,65,-35.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,B,66,-35.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,A,67,-30.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,B,68,-34.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,0,B,69,-35.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,A,70,-30.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,71,-36.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,B,72,-36.0000,continuous,0
YT,-72.0,500.0,250.0,None,0,0,B,73,-35.0000,continuous,1
YT,-72.0,500.0,250.0,None,0,0,B,74,-36.0000,pulsating,1
YT,-72.0,500.0,250.0,None,0,0,B,75,-37.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,76,-31.0000,pulsating,0
YT,-72.0,500.0,250.0,None,0,0,A,77,-31.0000,pulsating,0
