subject_id,sl_reference_db,test_freq,mod_freq,mod_type,masker_itd_us,itd_us,track,trial_no,level_db,response,is_reversal
P01,-84.0,500.0,250.0,None,0,200,A,51,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,52,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,53,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,54,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,55,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,56,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,57,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,58,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,59,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,60,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,61,-68.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,200,A,62,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,63,-66.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,200,A,64,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,65,-67.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,200,A,66,-67.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,67,-66.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,200,A,68,-65.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,200,A,69,-65.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,70,-66.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,200,A,71,-65.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,200,A,72,-64.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,200,A,73,-63.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,200,A,74,-62.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,200,A,75,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,76,-63.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,200,A,77,-63.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,78,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,79,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,80,-65.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,81,-65.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,82,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,83,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,84,-67.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,85,-67.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,86,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,200,A,87,-67.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,A,1,-34.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,2,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,3,-36.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,4,-36.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,5,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,B,6,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,7,-38.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,8,-65.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,9,-38.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,10,-67.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,A,11,-40.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,12,-40.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,13,-42.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,14,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,15,-42.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,16,-44.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,17,-44.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,18,-66.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,A,19,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,20,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,21,-66.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,22,-48.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,23,-65.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,B,24,-66.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,B,25,-67.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,26,-48.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,27,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,28,-50.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,29,-66.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,B,30,-67.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,A,31,-50.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,32,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,33,-52.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,34,-68.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,35,-52.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,B,36,-67.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,B,37,-68.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,A,38,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,39,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,40,-56.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,41,-56.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,42,-58.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,43,-58.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,44,-60.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,45,-60.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,46,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,47,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,48,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,49,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,50,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,51,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,52,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,53,-66.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,A,54,-64.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,55,-62.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,56,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,57,-63.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,A,58,-63.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,59,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,60,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,61,-63.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,A,62,-62.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,63,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,64,-63.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,A,65,-63.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,66,-62.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,400,A,67,-61.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,400,A,68,-61.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,400,A,69,-62.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,400,A,70,-61.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,B,1,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,2,-34.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,3,-36.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,4,-36.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,5,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,6,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,7,-69.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,A,8,-38.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,9,-71.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,10,-38.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,11,-71.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,12,-40.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,13,-40.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,14,-42.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,15,-42.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,16,-44.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,17,-44.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,18,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,19,-70.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,B,20,-70.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,21,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,22,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,23,-48.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,24,-48.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,25,-50.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,26,-50.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,27,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,28,-52.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,29,-52.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,30,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,31,-68.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,32,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,33,-68.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,34,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,35,-56.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,36,-68.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,B,37,-69.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,38,-56.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,39,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,40,-68.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,B,41,-69.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,A,42,-58.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,43,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,44,-58.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,45,-68.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,A,46,-60.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,B,47,-68.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,48,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,B,49,-68.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,A,50,-60.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,51,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,52,-62.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,53,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,54,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,55,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,56,-66.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,57,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,58,-68.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,59,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,60,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,61,-72.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,62,-70.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,A,63,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,64,-71.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,A,65,-71.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,66,-72.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,67,-71.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,A,68,-70.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,69,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,70,-71.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,A,71,-70.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,600,A,72,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,600,A,73,-69.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,74,-70.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,600,A,75,-70.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,76,-71.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,77,-71.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,600,A,78,-70.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,B,1,-69.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,2,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,3,-67.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,4,-65.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,5,-65.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,6,-34.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,7,-36.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,8,-36.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,9,-63.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,10,-38.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,11,-38.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,12,-63.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,13,-40.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,14,-61.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,15,-40.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,16,-63.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,A,17,-42.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,18,-42.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,19,-44.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,20,-63.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,21,-44.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,22,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,23,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,24,-62.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,A,25,-48.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,26,-63.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,B,27,-64.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,28,-48.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,29,-50.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,30,-64.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,31,-50.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,32,-63.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,A,33,-52.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,34,-52.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,35,-63.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,36,-62.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,37,-62.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,38,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,39,-61.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,40,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,41,-56.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,42,-61.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,B,43,-60.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,44,-56.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,45,-54.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,B,46,-60.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,47,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,B,48,-61.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,A,49,-55.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,A,50,-54.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,B,51,-61.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,52,-54.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,53,-55.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,B,54,-60.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,B,55,-61.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,A,56,-54.0000,continuous,1
P01,-84.0,500.0,250.0,None,0,0,A,57,-53.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,58,-52.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,59,-51.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,60,-50.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,61,-49.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,62,-48.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,63,-47.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,64,-46.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,65,-45.0000,continuous,0
P01,-84.0,500.0,250.0,None,0,0,A,66,-45.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,67,-46.0000,pulsating,1
P01,-84.0,500.0,250.0,None,0,0,A,68,-46.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,69,-47.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,70,-47.0000,pulsating,0
P01,-84.0,500.0,250.0,None,0,0,A,71,-46.0000,continuous,1
