trial,condition,response,correct,fc,ft,Lt,reversal,timestamp
1,"signal1_interval=2, target=signal2, target_interval=1",2,0,1100.0,600.0,-25.00,0,2025-08-30 21:14:47
2,"signal1_interval=2, target=signal2, target_interval=1",2,0,1100.0,600.0,-23.00,0,2025-08-30 21:14:53
3,"signal1_interval=1, target=signal2, target_interval=2",1,0,1100.0,600.0,-21.00,0,2025-08-30 21:14:59
